plan_id,spatial_coverage_rate,capacity_fulfillment_rate,effective_service_rate,served_weighted_satisfaction,served_elderly_proxy_rate,min_community_fulfillment_rate,total_daily_demand,served_daily_demand,unserved_daily_demand,total_effective_daily_demand,total_capacity,total_build_cost_wan,station_count,max_utilization,annual_profit_without_subsidy,locations,scales
11330,1.0,0.8175484377091475,0.7147402634316447,0.8742482163312774,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6119.737514318942,7000.0,118.0,5,1.0,3141269.9853458684,"A,C,E,G,J","小型,小型,中型,小型,中型"
14496,1.0,0.8175484377091474,0.7146830278373848,0.8741782075200317,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6119.247452640222,7000.0,117.0,5,1.0,3141631.9119839375,"C,F,G,I,J","小型,小型,小型,小型,大型"
11325,1.0,0.8175484377091475,0.7146256743197407,0.8741080544685441,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6118.75638127981,7000.0,117.0,5,1.0,3141446.8146229335,"A,C,E,G,J","小型,小型,小型,小型,大型"
14442,1.0,0.8175484377091475,0.7146138922201896,0.8740936429682492,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6118.655500777745,7000.0,118.0,5,1.0,3141218.2212261227,"C,E,H,I,J","小型,中型,小型,小型,中型"
14018,1.0,0.8175484377091474,0.7146138922201895,0.8740936429682492,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6118.655500777744,7000.0,118.0,5,1.0,3141026.9027779177,"C,D,E,I,J","小型,小型,中型,小型,中型"
12212,1.0,0.8175484377091475,0.7144973871643215,0.8739511375820308,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.657963074216,7000.0,118.0,5,1.0,3140946.8146229363,"A,E,G,I,J","小型,小型,中型,小型,中型"
11285,1.0,0.8175484377091475,0.7144844992639435,0.8739353735003158,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.547614502211,7000.0,118.0,5,1.0,3141269.9853458656,"A,C,E,G,H","小型,小型,小型,中型,中型"
11288,1.0,0.8175484377091475,0.7144844992639435,0.8739353735003158,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.547614502211,7000.0,118.0,5,1.0,3141269.9853458684,"A,C,E,G,H","小型,小型,中型,小型,中型"
14349,1.0,0.8175484377091475,0.7144787533006492,0.8739283452154716,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.4984165083015,7000.0,117.0,5,1.0,3141718.2212261255,"C,E,F,I,J","小型,小型,小型,小型,大型"
13950,1.0,0.8175484377091474,0.7144601804354138,0.8739056274603163,0.8177101262871697,0.8,8562.183813370986,7000.0,1562.1838133709862,6117.339392222214,7000.0,117.0,5,1.0,3141207.973199819,"C,D,E,G,J","小型,小型,小型,小型,大型"
14391,1.0,0.8175484377091474,0.7144601804354138,0.8739056274603163,0.8177101262871697,0.8,8562.183813370986,7000.0,1562.1838133709862,6117.339392222214,7000.0,117.0,5,1.0,3141207.9731998183,"C,E,G,H,J","小型,小型,小型,小型,大型"
13959,1.0,0.8175484377091475,0.7144601804354138,0.8739056274603162,0.8182553949610658,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.339392222214,7000.0,118.0,5,1.0,3140400.3688060753,"C,D,E,G,J","小型,中型,小型,小型,中型"
11541,1.0,0.8175484377091475,0.7144429964331234,0.873884608519422,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6117.1922596359545,7000.0,118.0,5,1.0,3141315.262451732,"A,C,G,H,I","小型,小型,中型,中型,小型"
11390,1.0,0.8175484377091475,0.7143020336919044,0.8737121872478286,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6115.985310734801,7000.0,118.0,5,1.0,3140946.814622937,"A,C,E,I,J","小型,小型,小型,中型,中型"
11579,1.0,0.8175484377091475,0.7143020336919044,0.8737121872478286,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6115.985310734801,7000.0,118.0,5,1.0,3140946.814622937,"A,C,G,I,J","小型,小型,小型,中型,中型"
14732,1.0,0.8175484377091474,0.7142658245662391,0.8736678973635904,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6115.675281545133,7000.0,118.0,5,1.0,3141026.9027779177,"D,E,G,I,J","小型,小型,中型,小型,中型"
14967,1.0,0.8175484377091474,0.7142658245662391,0.8736678973635904,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6115.675281545133,7000.0,118.0,5,1.0,3141026.9027779177,"E,G,H,I,J","小型,中型,小型,小型,中型"
11352,1.0,0.8175484377091475,0.7142387218963879,0.8736347462148619,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6115.443223504034,7000.0,118.0,5,1.0,3141218.2212261255,"A,C,E,H,I","小型,小型,中型,中型,小型"
14393,1.0,0.8175484377091474,0.7141364052143899,0.8735095956093705,0.8177101262871697,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.567169265593,7000.0,118.0,5,1.0,3140707.9731998183,"C,E,G,H,J","小型,小型,小型,中型,中型"
14397,1.0,0.8175484377091475,0.7141188568987828,0.8734881310516784,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6114.41691736175,7000.0,118.0,5,1.0,3141269.9853458656,"C,E,G,H,J","小型,小型,中型,中型,小型"
14401,1.0,0.8175484377091475,0.7141188568987828,0.8734881310516784,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6114.41691736175,7000.0,118.0,5,1.0,3141269.9853458684,"C,E,G,H,J","小型,中型,小型,中型,小型"
14549,1.0,0.8175484377091475,0.7140773540679627,0.8734373660707846,0.8169604284185413,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6114.061562495493,7000.0,118.0,5,1.0,3141315.262451734,"C,G,H,I,J","小型,中型,中型,小型,小型"
14414,1.0,0.8175484377091474,0.7140704710938222,0.8734289470293884,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.002629205719,7000.0,118.0,5,1.0,3141131.911983938,"C,E,G,I,J","小型,小型,小型,中型,中型"
14015,1.0,0.8175484377091474,0.714070471093822,0.8734289470293883,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.002629205718,7000.0,118.0,5,1.0,3141026.9027779168,"C,D,E,I,J","小型,小型,小型,中型,中型"
14435,1.0,0.8175484377091474,0.714070471093822,0.8734289470293883,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.002629205718,7000.0,118.0,5,1.0,3141026.9027779168,"C,E,H,I,J","小型,小型,小型,中型,中型"
14204,1.0,0.8175484377091474,0.7140704710938219,0.8734289470293882,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.002629205717,7000.0,118.0,5,1.0,3141026.902777916,"C,D,G,I,J","小型,小型,小型,中型,中型"
14540,1.0,0.8175484377091474,0.7140704710938219,0.8734289470293882,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6114.002629205717,7000.0,118.0,5,1.0,3141026.9027779168,"C,G,H,I,J","小型,小型,小型,中型,中型"
14027,1.0,0.8175484377091475,0.7140619830558523,0.8734185647234866,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.929953064407,7000.0,118.0,5,1.0,3141404.218315317,"C,D,E,I,J","中型,小型,小型,小型,中型"
14447,1.0,0.8175484377091475,0.7140619830558523,0.8734185647234866,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.929953064407,7000.0,118.0,5,1.0,3141404.218315317,"C,E,H,I,J","中型,小型,小型,小型,中型"
10970,1.0,0.8175484377091475,0.7140410967732919,0.8733930172677064,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.751120873945,7000.0,118.0,5,1.0,3140946.814622935,"A,C,D,E,J","小型,小型,小型,中型,中型"
11372,1.0,0.8175484377091475,0.7140410967732919,0.8733930172677064,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.751120873945,7000.0,118.0,5,1.0,3140946.814622935,"A,C,E,H,J","小型,小型,中型,小型,中型"
11118,1.0,0.8175484377091475,0.7140094212917626,0.8733542727969591,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.479909578715,7000.0,117.0,5,1.0,3141815.2624517353,"A,C,D,G,J","小型,小型,小型,大型,小型"
11563,1.0,0.8175484377091475,0.7140094212917626,0.8733542727969591,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.479909578715,7000.0,117.0,5,1.0,3141815.2624517353,"A,C,G,H,J","小型,小型,大型,小型,小型"
14078,1.0,0.8175484377091475,0.713993688528323,0.8733350289666074,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.345202766252,7000.0,118.0,5,1.0,3141315.2624517325,"C,D,F,G,J","小型,小型,小型,中型,中型"
14480,1.0,0.8175484377091475,0.713993688528323,0.8733350289666074,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.345202766252,7000.0,118.0,5,1.0,3141315.2624517325,"C,F,G,H,J","小型,小型,中型,小型,中型"
11516,1.0,0.8175484377091475,0.7139794737588496,0.8733176418995937,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.223493297157,7000.0,118.0,5,1.0,3140946.814622937,"A,C,F,I,J","小型,小型,小型,中型,中型"
11519,1.0,0.8175484377091475,0.7139794737588496,0.8733176418995937,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.223493297157,7000.0,118.0,5,1.0,3140946.8146229363,"A,C,F,I,J","小型,小型,中型,小型,中型"
11117,1.0,0.8175484377091475,0.7139609008936142,0.8732949241444385,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.06446901107,7000.0,118.0,5,1.0,3140946.814622935,"A,C,D,G,J","小型,小型,小型,中型,中型"
11561,1.0,0.8175484377091475,0.7139609008936142,0.8732949241444385,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6113.06446901107,7000.0,118.0,5,1.0,3140946.814622935,"A,C,G,H,J","小型,小型,中型,小型,中型"
11397,1.0,0.8175484377091475,0.7139425768997519,0.8732725108010608,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.907575607426,7000.0,118.0,5,1.0,3141404.2183153178,"A,C,E,I,J","小型,中型,小型,小型,中型"
9750,1.0,0.8175484377091475,0.7139295582259706,0.8732565867613576,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.796107329505,7000.0,117.0,5,1.0,3141815.2624517353,"A,B,C,D,G","小型,小型,小型,小型,大型"
10026,1.0,0.8175484377091475,0.7139295582259706,0.8732565867613576,0.8169604284185412,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.796107329505,7000.0,117.0,5,1.0,3141815.2624517353,"A,B,C,G,H","小型,小型,小型,大型,小型"
12171,1.0,0.8175484377091474,0.7138906542424375,0.8732090006102031,0.8173822380818754,0.8,8562.183813370986,7000.0,1562.1838133709862,6112.463004271422,7000.0,118.0,5,1.0,3141026.9027779177,"A,E,G,H,I","小型,小型,中型,中型,小型"
11453,1.0,0.8175484377091475,0.7138742823722225,0.8731889750441816,0.8185114439450473,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.322825309272,7000.0,118.0,5,1.0,3140192.6483395994,"A,C,F,G,J","小型,小型,小型,中型,中型"
14444,1.0,0.8175484377091475,0.7138730795312273,0.8731875037662246,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.312526363573,7000.0,118.0,5,1.0,3141218.2212261255,"C,E,H,I,J","小型,中型,中型,小型,小型"
11262,1.0,0.8175484377091475,0.7138398891399961,0.8731469063047161,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6112.028344133014,7000.0,117.0,5,1.0,3141446.8146229335,"A,C,E,F,J","小型,小型,小型,小型,大型"
12296,1.0,0.8175484377091475,0.713818199785104,0.8731203765556619,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.842635889634,7000.0,118.0,5,1.0,3140946.8146229363,"A,F,G,I,J","小型,小型,中型,小型,中型"
9710,1.0,0.8175484377091475,0.713769991084901,0.8730614091624417,0.8181779295506936,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.429864137092,7000.0,118.0,5,1.0,3140537.728488346,"A,B,C,D,E","小型,小型,小型,中型,中型"
10974,1.0,0.8175484377091475,0.713769991084901,0.8730614091624417,0.8181779295506936,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.429864137092,7000.0,118.0,5,1.0,3140537.728488346,"A,C,D,E,J","小型,小型,中型,中型,小型"
11451,1.0,0.8175484377091475,0.7137596932603186,0.8730488131814484,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.34169227014,7000.0,117.0,5,1.0,3141446.8146229344,"A,C,F,G,J","小型,小型,小型,小型,大型"
14141,1.0,0.8175484377091474,0.7137479111607674,0.8730344016811536,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6111.240811768075,7000.0,118.0,5,1.0,3141131.911983936,"C,D,F,I,J","小型,小型,小型,中型,中型"
14519,1.0,0.8175484377091474,0.7137479111607674,0.8730344016811536,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6111.240811768075,7000.0,118.0,5,1.0,3141131.911983936,"C,F,H,I,J","小型,小型,小型,中型,中型"
14526,1.0,0.8175484377091474,0.7137479111607674,0.8730344016811536,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6111.240811768075,7000.0,118.0,5,1.0,3141131.9119839366,"C,F,H,I,J","小型,中型,小型,小型,中型"
14144,1.0,0.8175484377091475,0.7137479111607674,0.8730344016811535,0.8185131414020506,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.240811768075,7000.0,118.0,5,1.0,3140191.4681242257,"C,D,F,I,J","小型,小型,中型,小型,中型"
14153,1.0,0.8175484377091475,0.7137394231227976,0.8730240193752516,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.168135626763,7000.0,118.0,5,1.0,3141404.218315317,"C,D,F,I,J","中型,小型,小型,小型,中型"
14531,1.0,0.8175484377091475,0.7137394231227976,0.8730240193752516,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6111.168135626763,7000.0,118.0,5,1.0,3141404.218315317,"C,F,H,I,J","中型,小型,小型,小型,中型"
8192,1.0,0.8175484377091475,0.7137178842951478,0.8729976737464714,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.983716225301,7000.0,113.0,4,1.0,3435769.9853458665,"C,E,G,J","小型,小型,中型,大型"
8197,1.0,0.8175484377091475,0.7137178842951478,0.8729976737464714,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.983716225301,7000.0,113.0,4,1.0,3435769.9853458684,"C,E,G,J","小型,中型,小型,大型"
12797,1.0,0.8175484377091475,0.7137178842951478,0.8729976737464714,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.983716225301,7000.0,118.0,5,1.0,3141269.9853458675,"B,C,E,G,J","小型,小型,小型,中型,中型"
12800,1.0,0.8175484377091475,0.7137178842951478,0.8729976737464714,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.983716225301,7000.0,118.0,5,1.0,3141269.9853458693,"B,C,E,G,J","小型,小型,中型,小型,中型"
10971,1.0,0.8175484377091475,0.7137060436843939,0.8729831906770804,0.8170975523537707,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.882334739564,7000.0,117.0,5,1.0,3141734.972005507,"A,C,D,E,J","小型,小型,小型,大型,小型"
11378,1.0,0.8175484377091475,0.7137060436843939,0.8729831906770804,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.882334739564,7000.0,118.0,5,1.0,3141404.218315318,"A,C,E,H,J","小型,中型,中型,小型,小型"
11374,1.0,0.8175484377091475,0.7137060436843938,0.8729831906770803,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.882334739563,7000.0,117.0,5,1.0,3141718.221226127,"A,C,E,H,J","小型,小型,大型,小型,小型"
10978,1.0,0.8175484377091475,0.7137060436843938,0.8729831906770803,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.882334739563,7000.0,118.0,5,1.0,3141404.2183153164,"A,C,D,E,J","小型,中型,小型,中型,小型"
11348,1.0,0.8175484377091475,0.7136953007700206,0.872970050276001,0.8173822380818754,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.790351932008,7000.0,118.0,5,1.0,3141026.9027779177,"A,C,E,H,I","小型,小型,小型,中型,中型"
11537,1.0,0.8175484377091475,0.7136953007700204,0.8729700502760007,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.790351932006,7000.0,118.0,5,1.0,3140946.814622937,"A,C,G,H,I","小型,小型,小型,中型,中型"
12191,1.0,0.8175484377091475,0.7136930291193415,0.8729672716630476,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.770901641334,7000.0,118.0,5,1.0,3140946.814622935,"A,E,G,H,J","小型,小型,中型,小型,中型"
11747,1.0,0.8175484377091475,0.7136930291193414,0.8729672716630474,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.770901641333,7000.0,118.0,5,1.0,3140946.814622936,"A,D,E,G,J","小型,小型,小型,中型,中型"
10910,1.0,0.8175484377091475,0.7136921278246204,0.8729661692271801,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.7631845902615,7000.0,118.0,5,1.0,3141269.9853458665,"A,C,D,E,G","小型,小型,中型,小型,中型"
10911,1.0,0.8175484377091475,0.7136921278246204,0.8729661692271801,0.8170389214581759,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.7631845902615,7000.0,118.0,5,1.0,3141269.9853458684,"A,C,D,E,G","小型,小型,中型,中型,小型"
14337,1.0,0.8175484377091475,0.7136903109209544,0.8729639468467286,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.747627927101,7000.0,118.0,5,1.0,3141218.221226124,"C,E,F,H,J","小型,中型,小型,小型,中型"
13892,1.0,0.8175484377091475,0.7136903109209543,0.8729639468467285,0.8185986297812122,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.7476279271,7000.0,118.0,5,1.0,3140140.592773987,"C,D,E,F,J","小型,小型,中型,小型,中型"
11121,1.0,0.8175484377091475,0.7136897952052234,0.8729633160391738,0.8173452468042454,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.7432122742175,7000.0,118.0,5,1.0,3140946.814622935,"A,C,D,G,J","小型,小型,中型,中型,小型"
9752,1.0,0.8175484377091475,0.7136897952052232,0.8729633160391737,0.8180350668583901,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.743212274217,7000.0,118.0,5,1.0,3140523.385104598,"A,B,C,D,G","小型,小型,小型,中型,中型"
11356,1.0,0.8175484377091475,0.7136868127320508,0.8729596679700993,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.7176757906955,7000.0,118.0,5,1.0,3141404.2183153178,"A,C,E,H,I","小型,中型,小型,中型,小型"
10054,1.0,0.8175484377091475,0.7136781221664351,0.8729490379386359,0.8171974377506093,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.643265570452,7000.0,118.0,5,1.0,3141074.1128489734,"A,B,C,G,I","小型,中型,小型,中型,小型"
8569,1.0,0.8175484377091474,0.7136763814643277,0.8729469087655777,0.8172241341309755,0.8,8562.183813370986,7000.0,1562.1838133709862,6110.628361359044,7000.0,113.0,4,1.0,3435631.9119839375,"C,G,I,J","小型,中型,小型,大型"
13052,1.0,0.8175484377091474,0.7136763814643275,0.8729469087655776,0.8175226005106988,0.8,8562.183813370986,7000.0,1562.1838133709862,6110.628361359043,7000.0,118.0,5,1.0,3141031.9444696936,"B,C,G,I,J","小型,小型,中型,小型,中型"
13887,1.0,0.8175484377091475,0.7136743952556693,0.8729444792964883,0.8183973995846644,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.611355075419,7000.0,117.0,5,1.0,3140914.626039914,"C,D,E,F,J","小型,小型,小型,小型,大型"
14328,1.0,0.8175484377091475,0.7136743952556693,0.8729444792964883,0.8181973199529036,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.611355075419,7000.0,117.0,5,1.0,3140943.980578861,"C,E,F,H,J","小型,小型,小型,小型,大型"
13896,1.0,0.8175484377091475,0.7136743952556693,0.8729444792964883,0.8183973995846644,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.611355075419,7000.0,118.0,5,1.0000000000000002,3140414.626039913,"C,D,E,F,J","小型,中型,小型,小型,中型"
11100,1.0,0.8175484377091475,0.7136506249938003,0.8729154042462863,0.8179754070157774,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.407829724005,7000.0,118.0,5,1.0,3140691.906731608,"A,C,D,G,I","小型,小型,中型,中型,小型"
14286,1.0,0.8175484377091474,0.7136469859553572,0.8729109530868503,0.8185114439450473,0.8,8562.183813370986,7000.0,1562.1838133709862,6110.376671607952,7000.0,117.0,5,1.0,3140692.648339599,"C,E,F,G,J","小型,小型,小型,小型,大型"
11748,1.0,0.8175484377091475,0.7136438727812814,0.8729071451484671,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.3500160392705,7000.0,117.0,5,1.0,3141718.221226126,"A,D,E,G,J","小型,小型,小型,大型,小型"
12193,1.0,0.8175484377091475,0.7136438727812814,0.8729071451484671,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.3500160392705,7000.0,117.0,5,1.0,3141718.221226126,"A,E,G,H,J","小型,小型,大型,小型,小型"
11751,1.0,0.8175484377091475,0.7136438727812814,0.8729071451484671,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.3500160392705,7000.0,118.0,5,1.0,3141218.221226128,"A,D,E,G,J","小型,小型,中型,中型,小型"
12197,1.0,0.8175484377091475,0.7136438727812814,0.8729071451484671,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.3500160392705,7000.0,118.0,5,1.0,3141218.221226128,"A,E,G,H,J","小型,中型,中型,小型,小型"
9708,1.0,0.8175484377091475,0.7136261806186018,0.8728855046414788,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.198532490353,7000.0,117.0,5,1.0,3141718.221226127,"A,B,C,D,E","小型,小型,小型,小型,大型"
9879,1.0,0.8175484377091475,0.7136261806186018,0.8728855046414788,0.8171256020396062,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.198532490353,7000.0,117.0,5,1.0,3141718.221226127,"A,B,C,E,H","小型,小型,小型,大型,小型"
9713,1.0,0.8175484377091475,0.7136261806186018,0.8728855046414788,0.8168677535401342,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.198532490353,7000.0,118.0,5,1.0,3141372.2038180884,"A,B,C,D,E","小型,小型,中型,小型,中型"
9882,1.0,0.8175484377091475,0.7136261806186018,0.8728855046414788,0.8168677535401342,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.198532490353,7000.0,118.0,5,1.0,3141372.2038180884,"A,B,C,E,H","小型,小型,中型,中型,小型"
11523,1.0,0.8175484377091475,0.7136200169666971,0.8728779654528259,0.8168141442979033,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.145758169782,7000.0,118.0,5,1.0,3141404.2183153178,"A,C,F,I,J","小型,中型,小型,小型,中型"
11411,1.0,0.8175484377091475,0.7136185182045214,0.87287613221322,0.8185114439450473,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6110.132925492541,7000.0,118.0,5,1.0,3140192.6483395994,"A,C,F,G,H","小型,小型,小型,中型,中型"
10807,1.0,0.8175484377091475,0.7136023699504613,0.8728563801675733,0.817373820703394,0.8,8562.183813370986,7000.000000000001,1562.1838133709853,6109.994661173014,7000.0,117.0,5,1.0,3141508.67868955,"A,B,G,H,I","小型,小型,大型,小型,小型"
12004,1.0,0.8175484377091474,0.7136023699504612,0.8728563801675733,0.8170168398111202,0.8,8562.183813370986,7000.0,1562.1838133709862,6109.994661173013,7000.0,117.0,5,1.0,3141780.9584950157,"A,D,G,I,J","小型,小型,大型,小型,小型"
