plan_id,spatial_coverage_rate,capacity_fulfillment_rate,effective_service_rate,served_weighted_satisfaction,served_elderly_proxy_rate,total_daily_demand,served_daily_demand,unserved_daily_demand,total_effective_daily_demand,total_capacity,total_build_cost_wan,station_count,max_utilization,annual_profit_without_subsidy,locations,scales
11390,1.0,0.849857736874859,0.7447696001237726,0.8763462022037689,0.8472391895205494,8236.672676230217,7000.0,1236.672676230217,6134.423415426382,7000.0,118.0,5,1.0,3158728.940765969,"A,C,E,I,J","小型,小型,小型,中型,中型"
11393,1.0,0.849857736874859,0.7447696001237726,0.8763462022037689,0.8495355541200806,8236.672676230217,7000.0,1236.672676230217,6134.423415426382,7000.0,118.0,5,1.0,3156624.006921395,"A,C,E,I,J","小型,小型,中型,小型,中型"
11352,1.0,0.849857736874859,0.7445758059880314,0.8761181709376727,0.8512193541456655,8236.672676230217,7000.0,1236.672676230217,6132.82719656371,7000.0,118.0,5,1.0,3155262.91098305,"A,C,E,H,I","小型,小型,中型,中型,小型"
14417,1.0,0.8498577368748589,0.7445537865237134,0.8760922613490881,0.849559525154284,8236.672676230217,6999.999999999999,1236.6726762302178,6132.645829443616,7000.0,118.0,5,1.0,3157539.555049926,"C,E,G,I,J","小型,小型,中型,小型,中型"
14018,1.0,0.849857736874859,0.744551263674588,0.8760892927944512,0.8464118701828509,8236.672676230217,7000.0,1236.672676230217,6132.625049561158,7000.0,118.0,5,1.0,3159706.5752130104,"C,D,E,I,J","小型,小型,中型,小型,中型"
14442,1.0,0.849857736874859,0.744551263674588,0.8760892927944512,0.8464118701828509,8236.672676230217,7000.0,1236.672676230217,6132.625049561158,7000.0,118.0,5,1.0,3159706.5752130123,"C,E,H,I,J","小型,中型,小型,小型,中型"
14444,1.0,0.849857736874859,0.744551263674588,0.8760892927944512,0.8464118701828508,8236.672676230217,7000.0,1236.672676230217,6132.625049561158,7000.0,118.0,5,1.0,3159706.5752130114,"C,E,H,I,J","小型,中型,中型,小型,小型"
11376,1.0,0.849857736874859,0.7445300384420216,0.876064317752576,0.8457165617641911,8236.672676230217,7000.0,1236.672676230217,6132.450224268032,7000.0,118.0,5,1.0,3159688.358157665,"A,C,E,H,J","小型,中型,小型,小型,中型"
10977,1.0,0.849857736874859,0.7445300384420215,0.8760643177525759,0.8451716006671998,8236.672676230217,7000.0,1236.672676230217,6132.450224268031,7000.0,118.0,5,1.0,3160057.8967596223,"A,C,D,E,J","小型,中型,小型,小型,中型"
11348,1.0,0.849857736874859,0.7444836034294287,0.8760096791812269,0.8443654584920507,8236.672676230217,7000.0,1236.672676230217,6132.067754268588,7000.0,118.0,5,1.0,3159910.543688921,"A,C,E,H,I","小型,小型,小型,中型,中型"
11537,1.0,0.849857736874859,0.7444836034294287,0.8760096791812269,0.8436406024627335,8236.672676230217,7000.0,1236.672676230217,6132.067754268588,7000.0,118.0,5,1.0,3160488.9004892097,"A,C,G,H,I","小型,小型,小型,中型,中型"
12171,1.0,0.849857736874859,0.7444836034294287,0.8760096791812269,0.8455524254682847,8236.672676230217,7000.0,1236.672676230217,6132.067754268588,7000.0,118.0,5,1.0,3159117.0871426766,"A,E,G,H,I","小型,小型,中型,中型,小型"
14414,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8459145027513191,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0,3160018.5569566404,"C,E,G,I,J","小型,小型,小型,中型,中型"
14435,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8459145027513192,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0,3160018.5569566404,"C,E,H,I,J","小型,小型,小型,中型,中型"
14439,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8459145027513191,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0,3160018.5569566404,"C,E,H,I,J","小型,小型,中型,中型,小型"
14540,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8454525934328003,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0,3160308.2970269695,"C,G,H,I,J","小型,小型,小型,中型,中型"
14544,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8464118701828509,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0,3159706.5752130104,"C,G,H,I,J","小型,小型,中型,中型,小型"
14969,1.0,0.849857736874859,0.7444590611159853,0.8759808010380052,0.8541205757450899,8236.672676230217,7000.0,1236.672676230217,6131.865607266037,7000.0,118.0,5,1.0000000000000002,3154523.516226406,"E,G,H,I,J","小型,中型,中型,小型,小型"
14204,1.0,0.8498577368748589,0.7444590611159851,0.8759808010380052,0.8454525934328,8236.672676230217,6999.999999999999,1236.6726762302178,6131.865607266036,7000.0,118.0,5,1.0,3160308.2970269704,"C,D,G,I,J","小型,小型,小型,中型,中型"
14015,1.0,0.849857736874859,0.7444590611159851,0.8759808010380051,0.8459145027513191,8236.672676230217,7000.0,1236.672676230217,6131.865607266036,7000.0,118.0,5,1.0,3160018.5569566423,"C,D,E,I,J","小型,小型,小型,中型,中型"
14732,1.0,0.849857736874859,0.7444590611159851,0.8759808010380051,0.8461817297111643,8236.672676230217,7000.0,1236.672676230217,6131.865607266036,7000.0,118.0,5,1.0,3159802.0221704664,"D,E,G,I,J","小型,小型,中型,小型,中型"
14967,1.0,0.849857736874859,0.7444590611159851,0.8759808010380051,0.8543208600602951,8236.672676230217,7000.0,1236.672676230217,6131.865607266036,7000.0,118.0,5,1.0000000000000002,3154361.2252607327,"E,G,H,I,J","小型,中型,小型,小型,中型"
11117,1.0,0.849857736874859,0.7444126824368901,0.8759262287524534,0.8453674917447404,8236.672676230217,7000.0,1236.672676230217,6131.483601267174,7000.0,118.0,5,1.0,3159946.2172862696,"A,C,D,G,J","小型,小型,小型,中型,中型"
11561,1.0,0.849857736874859,0.7444126824368901,0.8759262287524534,0.8453674917447404,8236.672676230217,7000.0,1236.672676230217,6131.483601267174,7000.0,118.0,5,1.0,3159946.2172862696,"A,C,G,H,J","小型,小型,中型,小型,中型"
14496,1.0,0.849857736874859,0.7443840904857535,0.8758925855320696,0.848207252090673,8236.672676230217,7000.0,1236.672676230217,6131.248098724487,7000.0,117.0,5,1.0,3157870.9613056816,"C,F,G,I,J","小型,小型,小型,小型,大型"
11377,1.0,0.849857736874859,0.7443362443062804,0.8758362864864799,0.8457165617641911,8236.672676230217,7000.0,1236.672676230217,6130.854005405359,7000.0,118.0,5,1.0000000000000002,3159688.358157665,"A,C,E,H,J","小型,中型,小型,中型,小型"
11747,1.0,0.849857736874859,0.7443270531449223,0.8758254715453913,0.8460415369514034,8236.672676230217,7000.0,1236.672676230217,6130.778300817738,7000.0,118.0,5,1.0,3159504.4495742316,"A,D,E,G,J","小型,小型,小型,中型,中型"
12191,1.0,0.849857736874859,0.7443270531449222,0.875825471545391,0.8541806673005338,8236.672676230217,7000.0,1236.672676230217,6130.7783008177375,7000.0,118.0,5,1.0000000000000002,3154063.652664495,"A,E,G,H,J","小型,小型,中型,小型,中型"
14349,1.0,0.849857736874859,0.7442984611937857,0.8757918283250073,0.8495836420597123,8236.672676230217,7000.0,1236.672676230217,6130.542798275052,7000.0,117.0,5,1.0,3157094.6217849366,"C,E,F,I,J","小型,小型,小型,小型,大型"
11562,1.0,0.849857736874859,0.744218888301149,0.8756981974863575,0.8453674917447404,8236.672676230217,7000.0,1236.672676230217,6129.887382404502,7000.0,118.0,5,1.0,3159946.217286266,"A,C,G,H,J","小型,小型,中型,中型,小型"
12755,1.0,0.849857736874859,0.7441639029854372,0.8756334980509979,0.8514782076232222,8236.672676230217,7000.0,1236.672676230217,6129.434486356985,7000.0,118.0,5,1.0,3156202.22147052,"B,C,E,G,H","小型,小型,小型,中型,中型"
11372,1.0,0.8498577368748589,0.7441565506604728,0.8756248468089778,0.8547383451487325,8236.672676230217,6999.999999999999,1236.6726762302178,6129.373927662844,7000.0,118.0,5,1.0,3153633.759597275,"A,C,E,H,J","小型,小型,中型,小型,中型"
11750,1.0,0.8498577368748589,0.7441565506604728,0.8756248468089778,0.8561889103749732,8236.672676230217,6999.999999999999,1236.6726762302178,6129.373927662844,7000.0,118.0,5,1.0,3152812.8618597467,"A,D,E,G,J","小型,小型,中型,小型,中型"
12195,1.0,0.849857736874859,0.7441565506604728,0.8756248468089777,0.8560050063027259,8236.672676230217,7000.0,1236.672676230217,6129.373927662844,7000.0,118.0,5,1.0,3152932.4144202904,"A,E,G,H,J","小型,中型,小型,小型,中型"
10970,1.0,0.849857736874859,0.7441565506604727,0.8756248468089776,0.8453947191112542,8236.672676230217,7000.0,1236.672676230217,6129.373927662843,7000.0,118.0,5,1.0,3159931.6305134646,"A,C,D,E,J","小型,小型,小型,中型,中型"
12192,1.0,0.849857736874859,0.7441332590091811,0.875597440279295,0.8541806673005338,8236.672676230217,7000.0,1236.672676230217,6129.182081955065,7000.0,118.0,5,1.0000000000000002,3154063.652664495,"A,E,G,H,J","小型,小型,中型,中型,小型"
11453,1.0,0.849857736874859,0.7441150508561193,0.8755760153368938,0.8472773499298639,8236.672676230217,7000.0,1236.672676230217,6129.032107358256,7000.0,118.0,5,1.0,3157976.1961555504,"A,C,F,G,J","小型,小型,小型,中型,中型"
12826,1.0,0.849857736874859,0.7441041832394842,0.8755632277653231,0.845601957122995,8236.672676230217,7000.0,1236.672676230217,6128.942594357262,7000.0,118.0,5,1.0,3160230.747407238,"B,C,E,H,I","小型,中型,小型,中型,小型"
11523,1.0,0.849857736874859,0.7440553311101664,0.8755057450512193,0.847750526852909,8236.672676230217,7000.0,1236.672676230217,6128.540215358535,7000.0,118.0,5,1.0,3157596.610721882,"A,C,F,I,J","小型,中型,小型,小型,中型"
11577,1.0,0.849857736874859,0.7440243040093567,0.8754692364692961,0.8463448305020613,8236.672676230217,7000.0,1236.672676230217,6128.284655285072,7000.0,117.0,5,1.0,3159763.5603074,"A,C,G,I,J","小型,小型,小型,小型,大型"
14498,1.0,0.849857736874859,0.7440105523572015,0.8754530553467875,0.8512343327390316,8236.672676230217,7000.0,1236.672676230217,6128.171387427513,7000.0,118.0,5,1.0,3156335.275667026,"C,F,G,I,J","小型,小型,小型,中型,中型"
14421,1.0,0.8498577368748589,0.7440097962577154,0.8754521656690765,0.8513260441448416,8236.672676230217,6999.999999999999,1236.6726762302178,6128.1651596835345,7000.0,118.0,5,1.0,3156531.0485722814,"C,E,G,I,J","小型,中型,小型,小型,中型"
12758,1.0,0.849857736874859,0.7439934005009878,0.8754328733145845,0.847496980415927,8236.672676230217,7000.0,1236.672676230217,6128.030113202091,7000.0,118.0,5,1.0,3158970.761004041,"B,C,E,G,H","小型,小型,中型,小型,中型"
11451,1.0,0.849857736874859,0.7439893774716385,0.8754281395465963,0.8490121089217015,8236.672676230217,7000.0,1236.672676230217,6127.9969768261735,7000.0,117.0,5,1.0,3157388.9789812122,"A,C,F,G,J","小型,小型,小型,小型,大型"
13011,1.0,0.849857736874859,0.7439868272343527,0.8754251387652007,0.8525773471141671,8236.672676230217,7000.0,1236.672676230217,6127.975971356404,7000.0,118.0,5,1.0,3155434.4884418035,"B,C,G,H,I","小型,小型,中型,中型,小型"
11373,1.0,0.849857736874859,0.7439627565247319,0.8753968155428817,0.8547383451487325,8236.672676230217,7000.0,1236.672676230217,6127.777708800172,7000.0,118.0,5,1.0000000000000002,3153633.759597275,"A,C,E,H,J","小型,小型,中型,中型,小型"
12196,1.0,0.849857736874859,0.7439627565247319,0.8753968155428817,0.8560050063027259,8236.672676230217,7000.0,1236.672676230217,6127.777708800172,7000.0,118.0,5,1.0000000000000002,3152932.4144202904,"A,E,G,H,J","小型,中型,小型,中型,小型"
11388,1.0,0.849857736874859,0.7439386747173891,0.8753684792622339,0.8473307571666475,8236.672676230217,7000.0,1236.672676230217,6127.579354835638,7000.0,117.0,5,1.0,3159157.779080042,"A,C,E,I,J","小型,小型,小型,小型,大型"
14351,1.0,0.849857736874859,0.7439249230652337,0.8753522981397251,0.8527351868863194,8236.672676230217,7000.0,1236.672676230217,6127.466086978076,7000.0,118.0,5,1.0,3155568.737985503,"C,E,F,I,J","小型,小型,小型,中型,中型"
11411,1.0,0.849857736874859,0.7439212567203783,0.8753479840707978,0.8500577585003218,8236.672676230217,7000.0,1236.672676230217,6127.435888495585,7000.0,118.0,5,1.0,3156018.0423513823,"A,C,F,G,H","小型,小型,小型,中型,中型"
11262,1.0,0.849857736874859,0.7439037481796706,0.8753273823395339,0.8533803704776619,8236.672676230217,7000.0,1236.672676230217,6127.291676376737,7000.0,117.0,5,1.0,3155016.5532575645,"A,C,E,F,J","小型,小型,小型,小型,大型"
14078,1.0,0.849857736874859,0.7438967144069348,0.8753191059275762,0.8521041701911222,8236.672676230217,7000.0,1236.672676230217,6127.233741493033,7000.0,118.0,5,1.0,3155814.073875473,"C,D,F,G,J","小型,小型,小型,中型,中型"
14480,1.0,0.849857736874859,0.7438967144069348,0.8753191059275762,0.8514782076232223,8236.672676230217,7000.0,1236.672676230217,6127.233741493033,7000.0,118.0,5,1.0,3156202.221470519,"C,F,G,H,J","小型,小型,中型,小型,中型"
14481,1.0,0.849857736874859,0.7438967144069348,0.8753191059275762,0.8514782076232222,8236.672676230217,7000.0,1236.672676230217,6127.233741493033,7000.0,118.0,5,1.0,3156202.221470519,"C,F,G,H,J","小型,小型,中型,中型,小型"
11482,1.0,0.849857736874859,0.7438615369744255,0.8752777137851234,0.8505309354233669,8236.672676230217,7000.0,1236.672676230217,6126.943996495864,7000.0,118.0,5,1.0,3155638.456917712,"A,C,F,H,I","小型,中型,小型,中型,小型"
11267,1.0,0.849857736874859,0.7438589190797024,0.8752746333934183,0.8472773499298639,8236.672676230217,7000.0,1236.672676230217,6126.922433753928,7000.0,118.0,5,1.0,3157976.196155551,"A,C,E,F,J","小型,小型,中型,小型,中型"
12296,1.0,0.849857736874859,0.7438523458130673,0.8752668988440344,0.8482500144146327,8236.672676230217,7000.0,1236.672676230217,6126.868291908241,7000.0,118.0,5,1.0,3157319.2089849026,"A,F,G,I,J","小型,小型,中型,小型,中型"
14153,1.0,0.849857736874859,0.743836994660982,0.8752488356419017,0.8527518594886786,8236.672676230217,7000.0,1236.672676230217,6126.741849493312,7000.0,118.0,5,1.0,3155340.9952882593,"C,D,F,I,J","中型,小型,小型,小型,中型"
14531,1.0,0.849857736874859,0.743836994660982,0.8752488356419017,0.8525773471141671,8236.672676230217,7000.0,1236.672676230217,6126.741849493312,7000.0,118.0,5,1.0,3155434.4884418044,"C,F,H,I,J","中型,小型,小型,小型,中型"
14533,1.0,0.849857736874859,0.743836994660982,0.8752488356419017,0.8525773471141671,8236.672676230217,7000.0,1236.672676230217,6126.741849493312,7000.0,118.0,5,1.0,3155434.4884418044,"C,F,H,I,J","中型,小型,中型,小型,小型"
12209,1.0,0.849857736874859,0.7438016430588179,0.8752072385596723,0.8482030730232607,8236.672676230217,7000.0,1236.672676230217,6126.450669917706,7000.0,118.0,5,1.0,3158164.1217800123,"A,E,G,I,J","小型,小型,小型,中型,中型"
12380,1.0,0.849857736874859,0.7437732052577037,0.8751737767226139,0.851652813219209,8236.672676230217,7000.0,1236.672676230217,6126.216437058297,7000.0,118.0,5,1.0,3156409.90337783,"B,C,D,E,G","小型,小型,中型,小型,中型"
13960,1.0,0.849857736874859,0.7437732052577037,0.8751737767226139,0.8515376722222421,8236.672676230217,7000.0,1236.672676230217,6126.216437058297,7000.0,118.0,5,1.0,3156328.44079272,"C,D,E,G,J","小型,中型,小型,中型,小型"
12389,1.0,0.8498577368748589,0.7437675721839758,0.8751671484676915,0.8521636347901418,8236.672676230217,6999.999999999999,1236.6726762302178,6126.170039273839,7000.0,118.0,5,1.0,3155940.2931976737,"B,C,D,E,G","中型,小型,小型,小型,中型"
14202,1.0,0.849857736874859,0.743761138460204,0.875159578113863,0.8463995277922174,8236.672676230217,7000.0,1236.672676230217,6126.117046797041,7000.0,117.0,5,1.0,3159734.2568143867,"C,D,G,I,J","小型,小型,小型,小型,大型"
14538,1.0,0.849857736874859,0.7437611384602038,0.8751595781138628,0.8463995277922174,8236.672676230217,7000.0,1236.672676230217,6126.11704679704,7000.0,117.0,5,1.0,3159734.256814387,"C,G,H,I,J","小型,小型,小型,小型,大型"
14543,1.0,0.849857736874859,0.7437611384602038,0.8751595781138628,0.8463995277922174,8236.672676230217,7000.0,1236.672676230217,6126.11704679704,7000.0,118.0,5,1.0,3159234.2568143876,"C,G,H,I,J","小型,小型,中型,小型,中型"
12822,1.0,0.849857736874859,0.7437306954579356,0.8751237568217249,0.8532657658364659,8236.672676230217,7000.0,1236.672676230217,6125.866297752074,7000.0,118.0,5,1.0,3155058.9425071394,"B,C,E,H,I","小型,小型,中型,中型,小型"
14477,1.0,0.849857736874859,0.7437262119224856,0.875118481191163,0.8529506093624474,8236.672676230217,7000.0,1236.672676230217,6125.829368338141,7000.0,118.0,5,1.0,3154746.793216453,"C,F,G,H,J","小型,小型,小型,中型,中型"
14076,1.0,0.849857736874859,0.7437262119224854,0.8751184811911629,0.8530053066526033,8236.672676230217,7000.0,1236.672676230217,6125.82936833814,7000.0,117.0,5,1.0,3155217.4897234384,"C,D,F,G,J","小型,小型,小型,小型,大型"
14475,1.0,0.849857736874859,0.7437262119224854,0.8751184811911629,0.8529506093624473,8236.672676230217,7000.0,1236.672676230217,6125.82936833814,7000.0,117.0,5,1.0,3155246.793216452,"C,F,G,H,J","小型,小型,小型,小型,大型"
14085,1.0,0.849857736874859,0.7437262119224854,0.8751184811911629,0.85310124180835,8236.672676230217,7000.0,1236.672676230217,6125.82936833814,7000.0,118.0,5,1.0,3154921.1213048017,"C,D,F,G,J","小型,中型,小型,小型,中型"
14376,1.0,0.849857736874859,0.7437109712604116,0.8751005479990384,0.8504450099784526,8236.672676230217,7000.0,1236.672676230217,6125.7038359932685,7000.0,118.0,5,1.0,3156655.5737513127,"C,E,G,H,I","小型,小型,中型,中型,小型"
11516,1.0,0.849857736874859,0.7436818433286179,0.8750662741076211,0.8498784020436534,8236.672676230217,7000.0,1236.672676230217,6125.463918753348,7000.0,118.0,5,1.0,3156398.241178134,"A,C,F,I,J","小型,小型,小型,中型,中型"
12293,1.0,0.8498577368748589,0.7436818433286178,0.8750662741076211,0.85611943853664,8236.672676230217,6999.999999999999,1236.6726762302178,6125.463918753347,7000.0,118.0,5,1.0,3152839.0092545333,"A,F,G,I,J","小型,小型,小型,中型,中型"
11519,1.0,0.849857736874859,0.7436818433286178,0.875066274107621,0.8480934603813188,8236.672676230217,7000.0,1236.672676230217,6125.463918753347,7000.0,118.0,5,1.0,3157406.154815191,"A,C,F,I,J","小型,小型,中型,小型,中型"
12216,1.0,0.849857736874859,0.7436810872291317,0.87506538442991,0.8503358509429526,8236.672676230217,7000.0,1236.672676230217,6125.45769100937,7000.0,118.0,5,1.0,3156171.1063283286,"A,E,G,I,J","小型,中型,小型,小型,中型"
14013,1.0,0.849857736874859,0.7436755091682362,0.8750588209068008,0.8467857960696561,8236.672676230217,7000.0,1236.672676230217,6125.411746347605,7000.0,117.0,5,1.0,3159527.317681999,"C,D,E,I,J","小型,小型,小型,小型,大型"
14438,1.0,0.849857736874859,0.7436755091682362,0.8750588209068008,0.846785796069656,8236.672676230217,7000.0,1236.672676230217,6125.411746347605,7000.0,118.0,5,1.0,3159027.317681999,"C,E,H,I,J","小型,小型,中型,小型,中型"
14433,1.0,0.849857736874859,0.7436755091682361,0.8750588209068005,0.846785796069656,8236.672676230217,7000.0,1236.672676230217,6125.411746347604,7000.0,117.0,5,1.0,3159527.317682001,"C,E,H,I,J","小型,小型,小型,小型,大型"
11225,1.0,0.849857736874859,0.7436651249439612,0.8750466021273222,0.8500577585003218,8236.672676230217,7000.0,1236.672676230217,6125.326214891255,7000.0,118.0,5,1.0,3156018.042351383,"A,C,E,F,H","小型,小型,中型,小型,中型"
12255,1.0,0.849857736874859,0.7436585516773262,0.8750388675779385,0.8510304229850906,8236.672676230217,7000.0,1236.672676230217,6125.272073045569,7000.0,118.0,5,1.0,3155361.0551807326,"A,F,G,H,I","小型,小型,中型,中型,小型"
9864,1.0,0.849857736874859,0.7436571996045768,0.8750372766378426,0.8415265918234001,8236.672676230217,7000.0,1236.672676230217,6125.260936464898,7000.0,118.0,5,1.0,3161929.987662746,"A,B,C,E,G","小型,中型,小型,小型,中型"
9714,1.0,0.849857736874859,0.7436474815262194,0.8750258416906322,0.8451716006671998,8236.672676230217,7000.0,1236.672676230217,6125.180891834426,7000.0,118.0,5,1.0,3160057.8967596223,"A,B,C,D,E","小型,小型,中型,中型,小型"
